city,house type,house_area,garden_area,rooms,balconies,air_condition,parking,protected_room,elevator,renovated,furniture,accessibility,bars,storage,price,rent price,cap rate
natanya,apartment,200.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2690000.0,10361,4.622
jerusalem,apartment,123.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,9799,3.266
tel aviv,apartment,110.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5650000.0,8935,1.898
jerusalem,penthouse,205.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3650000.0,11327,3.724
jerusalem,apartment,94.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000.0,6934,1.321
natanya,apartment,90.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2750000.0,6160,2.688
tel aviv,apartment,85.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5550000.0,9803,2.120
beer sheva,apartment,59.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,630000.0,2143,4.082
haifa,garden apartment,130.0,100.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3900000.0,7361,2.265
jerusalem,apartment,43.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880000.0,3542,2.261
jerusalem,apartment,71.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650500.0,4861,1.598
ashdod,penthouse,130.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3650000.0,6174,2.030
jerusalem,apartment,110.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430000.0,7957,2.784
jerusalem,apartment,98.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2950000.0,6575,2.675
beer sheva,apartment,77.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100000.0,2721,2.968
ashdod,penthouse,284.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3650000.0,10186,3.349
jerusalem,apartment,90.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2775000.0,6892,2.980
petah tikva,apartment,78.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,3880,2.739
beer sheva,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,925000.0,2451,3.180
natanya,apartment,70.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1570000.0,4196,3.207
haifa,apartment,55.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,550000.0,2539,5.540
beer sheva,apartment,87.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,750000.0,2696,4.314
jerusalem,apartment,50.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3500000.0,5369,1.841
rishon lezion,apartment,107.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2350000.0,6282,3.208
tel aviv,apartment,86.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4500000.0,12782,3.409
petah tikva,duplex,120.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3570000.0,7985,2.684
rishon lezion,private house,400.0,330.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10900000.0,19299,2.125
tel aviv,apartment,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4550000.0,6743,1.778
jerusalem,apartment,73.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580000.0,5104,1.711
tel aviv,apartment,67.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3650000.0,7407,2.435
beer sheva,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1430000.0,3963,3.326
tel aviv,private house,402.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9500000.0,19848,2.507
ashkelon,private house,220.0,140.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1199999.0,4209,4.209
beer sheva,private house,430.0,250.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3350000.0,6582,2.358
jerusalem,private house,240.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8400000.0,14415,2.059
ramat gan,apartment,60.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1949000.0,5594,3.444
tel aviv,private house,140.0,35.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7100000.0,14970,2.530
tel aviv,dual family,105.0,200.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7300000.0,12263,2.016
tel aviv,apartment,90.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5500000.0,10766,2.349
tel aviv,apartment,80.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3930000.0,9780,2.986
rishon lezion,dual family,260.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4790000.0,10741,2.691
beer sheva,apartment,76.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,675000.0,2376,4.224
tel aviv,apartment,70.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1890000.0,6670,4.235
beer sheva,private house,160.0,90.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1730000.0,6774,4.699
natanya,apartment,75.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1950000.0,5513,3.393
rishon lezion,apartment,110.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3600000.0,7117,2.372
ashdod,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1550000.0,3829,2.964
tel aviv,apartment,82.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3450000.0,8864,3.083
jerusalem,apartment,100.0,0.0,3.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3900000.0,6473,1.992
ramat gan,apartment,148.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5000000.0,9913,2.379
tel aviv,penthouse,160.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11000000.0,13107,1.430
ashdod,apartment,180.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3450000.0,7287,2.535
tel aviv,apartment,126.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8100000.0,12925,1.915
tel aviv,apartment,99.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6750000.0,9285,1.651
ashdod,apartment,180.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3850000.0,7744,2.414
tel aviv,apartment,137.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8700000.0,12915,1.781
natanya,penthouse,160.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7250000.0,11040,1.827
jerusalem,apartment,120.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4500000.0,8230,2.195
rishon lezion,apartment,104.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2850000.0,5978,2.517
tel aviv,apartment,60.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3500000.0,5784,1.983
ashdod,apartment,160.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2590000.0,6301,2.919
jerusalem,apartment,195.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5500000.0,10448,2.280
haifa,penthouse,150.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2340000.0,6826,3.501
ashkelon,apartment,75.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1330000.0,3330,3.005
haifa,apartment,134.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3420000.0,6438,2.259
jerusalem,apartment,70.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3490000.0,6249,2.149
tel aviv,apartment,117.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6200000.0,11039,2.137
ramat gan,apartment,163.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5800000.0,9717,2.010
haifa,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,905000.0,3050,4.044
tel aviv,apartment,64.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,6079,3.039
haifa,apartment,17.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2300000.0,1752,0.914
haifa,apartment,70.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460000.0,2686,7.007
tel aviv,apartment,57.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2720000.0,7543,3.328
jerusalem,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3950000.0,8297,2.521
haifa,apartment,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,2343,5.066
tel aviv,private house,330.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,16267,1.627
haifa,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2800000.0,5034,2.157
tel aviv,garden apartment,95.0,40.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3100000.0,10224,3.958
haifa,garden apartment,103.0,80.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2800000.0,5427,2.326
tel aviv,apartment,96.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5250000.0,9799,2.240
petah tikva,private house,350.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6250000.0,10028,1.925
ramat gan,apartment,48.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1699000.0,4990,3.524
tel aviv,apartment,86.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,8676,4.164
beer sheva,apartment,50.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,520000.0,2185,5.042
natanya,apartment,80.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1890000.0,4895,3.108
tel aviv,apartment,100.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5380000.0,9883,2.204
beer sheva,apartment,40.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,485000.0,1888,4.671
petah tikva,apartment,100.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2589997.0,6674,3.092
ramat gan,apartment,70.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2600000.0,6275,2.896
beer sheva,apartment,110.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1000000.0,3856,4.627
natanya,apartment,136.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3090000.0,8392,3.259
haifa,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1250000.0,2833,2.720
tel aviv,apartment,68.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5000000.0,8057,1.934
tel aviv,apartment,100.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4500000.0,8639,2.304
jerusalem,apartment,110.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,8617,2.651
tel aviv,private house,65.0,50.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350000.0,10817,5.524
haifa,apartment,80.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1250000.0,4415,4.238
beer sheva,apartment,77.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,980000.0,2644,3.238
ashkelon,dual family,330.0,330.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3690000.0,7309,2.377
ashdod,dual family,380.0,200.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5290000.0,11062,2.509
haifa,apartment,95.0,0.0,3.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1090000.0,3667,4.037
ashkelon,apartment,100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,3608,3.608
tel aviv,apartment,90.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2500000.0,7981,3.831
haifa,apartment,71.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1420000.0,4061,3.432
jerusalem,apartment,128.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6200000.0,10328,1.999
natanya,apartment,133.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4300000.0,8691,2.425
beer sheva,apartment,140.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1840000.0,4258,2.777
haifa,apartment,118.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1350000.0,5871,5.219
ashdod,apartment,135.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3200000.0,6279,2.355
tel aviv,garden apartment,82.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3950000.0,9101,2.765
tel aviv,private house,250.0,130.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200000.0,10818,1.583
petah tikva,apartment,132.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2550000.0,7973,3.752
beer sheva,penthouse,76.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,990000.0,2904,3.520
tel aviv,apartment,111.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4700000.0,12811,3.271
ramat gan,apartment,155.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5000000.0,10918,2.620
haifa,apartment,98.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1330000.0,3778,3.409
haifa,apartment,75.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,650000.0,3427,6.327
beer sheva,apartment,110.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1050000.0,3603,4.118
haifa,apartment,60.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,950000.0,2879,3.637
jerusalem,apartment,104.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3700000.0,7790,2.526
tel aviv,apartment,54.0,0.0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720000.0,6039,2.664
haifa,garden apartment,70.0,80.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1150000.0,5036,5.255
haifa,private house,280.0,120.0,6.5,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3500000.0,7970,2.733
jerusalem,apartment,38.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1100000.0,4467,4.873
jerusalem,garden apartment,150.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3600000.0,12361,4.120
haifa,private house,250.0,170.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3250000.0,7724,2.852
ashkelon,apartment,50.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850000.0,2470,3.487
tel aviv,apartment,88.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6300000.0,8705,1.658
tel aviv,private house,104.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,15476,1.769
beer sheva,apartment,95.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,3341,2.673
rishon lezion,apartment,100.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2320000.0,5207,2.693
jerusalem,apartment,135.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5000000.0,10725,2.574
rishon lezion,duplex,156.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5580000.0,11712,2.519
rishon lezion,apartment,135.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3700000.0,7350,2.384
rishon lezion,apartment,81.0,0.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2350000.0,6501,3.320
rishon lezion,garden apartment,300.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5700000.0,11839,2.492
natanya,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2230000.0,6098,3.281
natanya,apartment,38.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1080000.0,3348,3.720
natanya,apartment,142.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3350000.0,8801,3.153
ashdod,apartment,110.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1970000.0,5324,3.243
beer sheva,apartment,85.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1200000.0,3259,3.259
tel aviv,dual family,310.0,200.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7500000.0,9117,1.459
jerusalem,apartment,70.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2700000.0,6238,2.772
tel aviv,garden apartment,230.0,130.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6100000.0,16833,3.311
jerusalem,apartment,100.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3300000.0,6410,2.331
ramat gan,private house,450.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,13550,2.168
haifa,apartment,117.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2360000.0,5307,2.698
jerusalem,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3750000.0,7217,2.309
tel aviv,duplex,165.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5700000.0,13905,2.927
ramat gan,penthouse,100.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,7868,2.698
tel aviv,garden apartment,82.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3730000.0,8482,2.729
jerusalem,apartment,79.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2290000.0,6104,3.199
tel aviv,apartment,65.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2500000.0,6126,2.940
tel aviv,apartment,85.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450000.0,6598,1.779
beer sheva,apartment,130.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1320000.0,4030,3.664
jerusalem,apartment,170.0,0.0,5.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7900000.0,11445,1.738
rishon lezion,private house,400.0,116.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5950000.0,14099,2.844
haifa,apartment,75.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1060000.0,3662,4.146
ramat gan,apartment,53.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,4637,2.419
tel aviv,apartment,160.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700000.0,10084,1.248
haifa,apartment,138.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3800000.0,6589,2.081
petah tikva,apartment,75.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2000000.0,4840,2.904
rishon lezion,private house,385.0,300.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7100000.0,16779,2.836
jerusalem,apartment,105.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180000.0,8065,3.043
beer sheva,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1350000.0,3979,3.537
rishon lezion,private house,230.0,146.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6200000.0,15851,3.068
tel aviv,penthouse,220.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5750000.0,9311,1.943
haifa,apartment,80.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1150000.0,4133,4.313
jerusalem,apartment,115.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4100000.0,8337,2.440
ashkelon,apartment,119.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1830000.0,4380,2.872
rishon lezion,apartment,130.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3790000.0,7977,2.526
jerusalem,apartment,90.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2649998.0,7739,3.504
tel aviv,private house,250.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,17068,2.410
jerusalem,garden apartment,100.0,150.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4000000.0,11630,3.489
beer sheva,apartment,95.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,950000.0,2935,3.707
tel aviv,apartment,110.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3750000.0,10543,3.374
tel aviv,apartment,160.0,0.0,4.5,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8500000.0,15258,2.154
tel aviv,apartment,65.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500000.0,6101,2.928
jerusalem,apartment,140.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5000000.0,8511,2.043
ashdod,apartment,84.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630000.0,3853,2.837
ashdod,private house,340.0,340.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550000.0,8578,2.900
ashdod,apartment,106.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1730000.0,4979,3.454
beer sheva,apartment,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,2428,3.885
tel aviv,penthouse,105.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6600000.0,11929,2.169
tel aviv,duplex,103.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3800000.0,13163,4.157
tel aviv,apartment,150.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5500000.0,11365,2.480
